id,part_id,typ_human,category
48297263,382,52,Mystery
48297263,358,95,Mystery
48297263,233,90,Mystery
48358573,176,0,Other
48358573,192,81,Other
48358573,69,0,Other
48358573,239,0,Other
48358573,317,0,Other
48358573,335,0,Other
48358573,412,0,Other
48358573,35,0,Other
48358573,458,3,Other
48358573,416,0,Other
48358573,104,0,Other
48358573,146,8,Other
48369863,31,7,Mystery
48369863,424,88,Mystery
48369863,407,67,Mystery
48369863,286,84,Mystery
48369863,223,41,Mystery
48369863,201,23,Mystery
48369863,143,83,Mystery
48369863,96,57,Mystery
48405499,254,64,Mystery
48405499,387,100,Mystery
48405499,297,100,Mystery
48405499,269,99,Mystery
48405499,250,82,Mystery
48405499,6,100,Mystery
48405499,60,93,Mystery
48405499,187,100,Mystery
48405499,203,98,Mystery
48405499,240,38,Mystery
484459,260,19,Other
484459,208,8,Other
484459,123,0,Other
484459,94,51,Other
484459,20,79,Other
484459,408,25,Other
484459,476,100,Other
484459,332,62,Other
484459,295,23,Other
485157,104,84,Mystery
485157,69,99,Mystery
485157,35,60,Mystery
485157,176,85,Mystery
485157,192,88,Mystery
485157,239,95,Mystery
485157,317,95,Mystery
485157,335,54,Mystery
485157,412,89,Mystery
485157,416,99,Mystery
485157,146,100,Mystery
485157,458,86,Mystery
48590621,491,34,Other
48590621,71,26,Other
48590621,82,20,Other
48590621,119,19,Other
48590621,182,10,Other
48590621,245,33,Other
48590621,359,9,Other
48590621,395,68,Other
48590621,470,43,Other
48651328,342,68,Mystery
48651328,313,100,Mystery
48651328,237,100,Mystery
48651328,231,90,Mystery
48651328,153,97,Mystery
48651328,47,100,Mystery
48651328,109,64,Mystery
48651328,460,82,Mystery
48651328,18,95,Mystery
48651328,418,94,Mystery
48651328,150,100,Mystery
48651328,440,90,Mystery
48832550,369,0,Other
48832550,136,0,Other
48832550,439,0,Other
48832550,301,0,Other
48832550,273,0,Other
48832550,477,0,Other
48832550,219,1,Other
48832550,78,20,Other
48832550,9,0,Other
48832550,235,0,Other
48893351,495,36,Other
48893351,400,0,Other
48893351,370,7,Other
48893351,367,6,Other
48893351,350,1,Other
48893351,322,0,Other
48893351,210,0,Other
48893351,95,10,Other
48893351,83,0,Other
48893351,29,15,Other
48893351,314,0,Other
49031389,426,66,Mystery
49031389,255,37,Mystery
49031389,341,89,Mystery
49031389,190,91,Mystery
49031389,373,33,Mystery
49031389,389,100,Mystery
49031389,432,83,Mystery
49031389,76,69,Mystery
49031389,36,30,Mystery
49031389,121,28,Mystery
49164121,177,98,Mystery
49164121,133,77,Mystery
49164121,43,96,Mystery
49164121,34,64,Mystery
49164121,275,80,Mystery
49164121,356,65,Mystery
49164121,379,50,Mystery
49164121,413,34,Mystery
49164121,207,10,Mystery
49164121,464,23,Mystery
49190423,174,91,Mystery
49190423,238,19,Mystery
49190423,61,100,Mystery
49190423,474,100,Mystery
49190423,448,41,Mystery
49190423,376,89,Mystery
49190423,25,80,Mystery
49190423,337,79,Mystery
49190423,355,100,Mystery
49190423,160,84,Mystery
49190423,90,71,Mystery
49291613,6,10,Other
49291613,269,86,Other
49291613,254,0,Other
49291613,250,18,Other
49291613,240,30,Other
49291613,203,29,Other
49291613,187,20,Other
49291613,60,23,Other
49291613,387,0,Other
49291613,297,31,Other
4935125,420,25,Other
4935125,382,0,Other
4935125,289,0,Other
4935125,233,0,Other
4935125,23,0,Other
4935125,169,0,Other
4935125,85,0,Other
4935125,358,0,Other
49467376,20,97,Mystery
49467376,476,100,Mystery
49467376,408,75,Mystery
49467376,332,56,Mystery
49467376,94,85,Mystery
49467376,260,100,Mystery
49467376,208,96,Mystery
49467376,123,100,Mystery
49467376,295,96,Mystery
49490403,263,5,Other
49490403,383,0,Other
49490403,380,36,Other
49490403,450,0,Other
49490403,218,0,Other
49490403,171,4,Other
49490403,141,51,Other
49490403,57,0,Other
49490403,38,15,Other
49490403,213,2,Other
49490403,483,9,Other
49591822,124,55,Other
49591822,65,76,Other
49591822,19,66,Other
49591822,221,65,Other
49591822,310,0,Other
49591822,326,0,Other
49591822,284,13,Other
49591822,271,31,Other
49591822,264,57,Other
49591822,422,36,Other
49598103,475,0,Other
49598103,393,36,Other
49598103,243,35,Other
49598103,17,0,Other
49598103,59,43,Other
49598103,158,0,Other
49598103,164,20,Other
49598103,170,57,Other
49598103,178,32,Other
49598103,296,32,Other
49598103,298,52,Other
49598103,402,19,Other
49692468,493,53,Mystery
49692468,22,82,Mystery
49692468,311,83,Mystery
49692468,309,74,Mystery
49692468,307,55,Mystery
49692468,234,75,Mystery
49692468,180,71,Mystery
49692468,148,70,Mystery
49692468,108,97,Mystery
49692468,72,93,Mystery
49692468,421,80,Mystery
49692468,489,70,Mystery
49774466,345,16,Other
49774466,91,47,Other
49774466,330,11,Other
49774466,268,0,Other
49774466,211,21,Other
49774466,185,15,Other
49774466,374,20,Other
49774466,48,0,Other
49774466,463,81,Other
49816818,470,10,Other
49816818,71,14,Other
49816818,395,66,Other
49816818,359,30,Other
49816818,245,73,Other
49816818,182,1,Other
49816818,82,17,Other
49816818,491,27,Other
49816818,119,35,Other
49835185,185,15,Other
49835185,374,61,Other
49835185,463,100,Other
49835185,345,17,Other
49835185,330,57,Other
49835185,268,0,Other
49835185,211,47,Other
49835185,91,57,Other
49835185,48,0,Other
49853641,57,100,Mystery
49853641,141,76,Mystery
49853641,483,100,Mystery
49853641,450,82,Mystery
49853641,383,98,Mystery
49853641,380,92,Mystery
49853641,263,81,Mystery
49853641,218,88,Mystery
49853641,213,58,Mystery
49853641,171,95,Mystery
49853641,38,95,Mystery
49862082,71,83,Mystery
49862082,491,81,Mystery
49862082,470,86,Mystery
49862082,395,88,Mystery
49862082,245,89,Mystery
49862082,182,82,Mystery
49862082,119,100,Mystery
49862082,82,7,Mystery
49862082,359,95,Mystery
49867155,19,14,Other
49867155,221,23,Other
49867155,65,19,Other
49867155,422,15,Other
49867155,326,56,Other
49867155,310,0,Other
49867155,284,5,Other
49867155,271,22,Other
49867155,264,18,Other
49867155,124,41,Other
49980015,49,0,Other
49980015,112,100,Other
49980015,32,0,Other
49980015,446,0,Other
49980015,415,0,Other
49980015,390,100,Other
49980015,461,3,Other
49980015,267,76,Other
49980015,229,4,Other
49980015,144,0,Other
49980015,321,28,Other
50142085,143,0,Other
50142085,201,0,Other
50142085,223,0,Other
50142085,286,0,Other
50142085,407,0,Other
50142085,424,1,Other
50142085,96,0,Other
50142085,31,0,Other
50164651,67,27,Other
50164651,488,50,Other
50164651,449,32,Other
50164651,447,32,Other
50164651,371,0,Other
50164651,127,0,Other
50164651,200,1,Other
50164651,166,0,Other
50164651,156,26,Other
50164651,294,2,Other
50194701,445,68,Mystery
50194701,102,62,Mystery
50194701,186,51,Mystery
50194701,196,80,Mystery
50194701,257,88,Mystery
50194701,283,34,Mystery
50194701,329,100,Mystery
50194701,331,87,Mystery
50194701,360,38,Mystery
50194701,52,60,Mystery
50194701,452,73,Mystery
50232890,81,64,Other
50232890,33,11,Other
50232890,456,75,Other
50232890,405,11,Other
50232890,392,21,Other
50232890,128,73,Other
50232890,303,82,Other
50232890,197,0,Other
50232890,99,7,Other
50232890,343,15,Other
503717,34,51,Mystery
503717,133,0,Mystery
503717,177,1,Mystery
503717,207,30,Mystery
503717,275,11,Mystery
503717,356,10,Mystery
503717,379,83,Mystery
503717,464,74,Mystery
503717,43,20,Mystery
503717,413,13,Mystery
504012,75,55,Mystery
504012,140,85,Mystery
504012,188,64,Mystery
504012,216,61,Mystery
504012,261,33,Mystery
504012,324,90,Mystery
504012,378,60,Mystery
504012,453,20,Mystery
504012,77,54,Mystery
504012,462,39,Mystery
504012,14,85,Mystery
50444879,449,17,Other
50444879,67,62,Other
50444879,127,5,Other
50444879,156,28,Other
50444879,166,11,Other
50444879,200,0,Other
50444879,294,21,Other
50444879,488,50,Other
50444879,447,36,Other
50444879,371,25,Other
50455370,409,100,Mystery
50455370,496,74,Mystery
50455370,16,91,Mystery
50455370,115,68,Mystery
50455370,480,88,Mystery
50455370,244,98,Mystery
50455370,274,69,Mystery
50455370,346,75,Mystery
50455370,397,92,Mystery
50455370,116,91,Mystery
50666681,103,61,Other
50666681,118,80,Other
50666681,189,100,Other
50666681,266,58,Other
50666681,306,95,Other
50666681,340,95,Other
50666681,459,83,Other
50666681,391,85,Other
50666681,386,73,Other
50673699,40,70,Mystery
50673699,469,58,Mystery
50673699,351,80,Mystery
50673699,339,69,Mystery
50673699,157,100,Mystery
50673699,287,40,Mystery
50673699,262,76,Mystery
50673699,212,21,Mystery
50673699,308,40,Mystery
50707251,71,15,Other
50707251,119,0,Other
50707251,182,1,Other
50707251,245,93,Other
50707251,359,0,Other
50707251,395,31,Other
50707251,470,1,Other
50707251,491,62,Other
50707251,82,26,Other
5074822,51,0,Other
5074822,4,0,Other
5074822,468,33,Other
5074822,436,0,Other
5074822,411,1,Other
5074822,384,0,Other
5074822,265,0,Other
5074822,181,37,Other
5074822,113,0,Other
5074822,107,0,Other
50847112,124,81,Mystery
50847112,221,33,Mystery
50847112,264,92,Mystery
50847112,422,68,Mystery
50847112,284,90,Mystery
50847112,65,66,Mystery
50847112,271,100,Mystery
50847112,19,79,Mystery
50847112,326,63,Mystery
50847112,310,90,Mystery
509340,368,91,Mystery
509340,204,100,Mystery
509340,172,75,Mystery
509340,105,81,Mystery
509340,50,79,Mystery
509340,30,100,Mystery
509340,444,100,Mystery
509340,132,100,Mystery
509340,388,100,Mystery
51099505,48,0,Other
51099505,463,100,Other
51099505,345,40,Other
51099505,330,38,Other
51099505,374,73,Other
51099505,211,0,Other
51099505,185,35,Other
51099505,268,0,Other
51099505,91,39,Other
512164,67,0,Other
512164,127,0,Other
512164,156,3,Other
512164,166,0,Other
512164,200,0,Other
512164,488,50,Other
512164,294,3,Other
512164,371,0,Other
512164,449,23,Other
512164,447,67,Other
5137997,496,44,Other
5137997,409,1,Other
5137997,397,0,Other
5137997,346,10,Other
5137997,274,5,Other
5137997,244,11,Other
5137997,116,41,Other
5137997,16,29,Other
5137997,480,0,Other
5137997,115,0,Other
5142049,460,0,Other
5142049,440,5,Other
5142049,18,8,Other
5142049,47,0,Other
5142049,109,22,Other
5142049,150,3,Other
5142049,153,0,Other
5142049,237,0,Other
5142049,313,0,Other
5142049,231,0,Other
5142049,418,2,Other
5142049,342,67,Other
514222,242,0,Other
514222,194,0,Other
514222,334,1,Other
514222,481,22,Other
514222,485,85,Other
514222,487,6,Other
514222,64,5,Other
514222,73,64,Other
514222,137,11,Other
514222,209,20,Other
51530787,25,91,Mystery
51530787,337,79,Mystery
51530787,160,65,Mystery
51530787,174,76,Mystery
51530787,238,71,Mystery
51530787,355,95,Mystery
51530787,448,37,Mystery
51530787,474,91,Mystery
51530787,90,89,Mystery
51530787,376,75,Mystery
51530787,61,100,Mystery
51604748,242,86,Mystery
51604748,194,100,Mystery
51604748,137,91,Mystery
51604748,73,59,Mystery
51604748,64,50,Mystery
51604748,334,63,Mystery
51604748,481,97,Mystery
51604748,485,86,Mystery
51604748,487,85,Mystery
51604748,209,100,Mystery
51678389,15,0,Mystery
51678389,114,40,Mystery
51678389,198,5,Mystery
51678389,256,50,Mystery
51678389,258,7,Mystery
51678389,272,12,Mystery
51678389,394,5,Mystery
51678389,457,0,Mystery
51678389,471,0,Mystery
51678389,417,54,Mystery
51754954,22,12,Other
51754954,108,17,Other
51754954,148,32,Other
51754954,180,44,Other
51754954,234,25,Other
51754954,307,59,Other
51754954,309,57,Other
51754954,311,58,Other
51754954,421,4,Other
51754954,489,56,Other
51754954,493,2,Other
51754954,72,100,Other
518236,181,39,Mystery
518236,265,60,Mystery
518236,4,93,Mystery
518236,468,93,Mystery
518236,436,57,Mystery
518236,411,55,Mystery
518236,113,12,Mystery
518236,107,17,Mystery
518236,51,73,Mystery
518236,384,91,Mystery
51909349,478,32,Mystery
51909349,13,58,Mystery
51909349,168,100,Mystery
51909349,173,72,Mystery
51909349,252,100,Mystery
51909349,285,93,Mystery
51909349,319,78,Mystery
519489,48,0,Other
519489,91,56,Other
519489,185,15,Other
519489,268,0,Other
519489,330,19,Other
519489,345,9,Other
519489,374,21,Other
519489,463,0,Other
519489,211,9,Other
51952709,16,5,Other
51952709,244,2,Other
51952709,274,18,Other
51952709,346,0,Other
51952709,397,0,Other
51952709,409,0,Other
51952709,480,0,Other
51952709,496,70,Other
51952709,116,46,Other
51952709,115,0,Other
5208482,41,65,Mystery
5208482,253,70,Mystery
5208482,467,65,Mystery
5208482,58,85,Mystery
5208482,135,22,Mystery
5208482,435,60,Mystery
5208482,161,16,Mystery
5208482,193,53,Mystery
5208482,142,86,Mystery
5208482,466,10,Mystery
52153835,479,70,Mystery
52153835,236,91,Mystery
52153835,353,70,Mystery
52153835,206,55,Mystery
52153835,98,88,Mystery
52153835,44,56,Mystery
52153835,8,99,Mystery
52153835,217,94,Mystery
52264893,38,95,Mystery
52264893,141,99,Mystery
52264893,171,96,Mystery
52264893,213,69,Mystery
52264893,218,68,Mystery
52264893,263,52,Mystery
52264893,380,73,Mystery
52264893,383,98,Mystery
52264893,450,85,Mystery
52264893,483,100,Mystery
52264893,57,100,Mystery
52379178,71,84,Mystery
52379178,395,77,Mystery
52379178,182,45,Mystery
52379178,245,86,Mystery
52379178,359,80,Mystery
52379178,470,32,Mystery
52379178,491,82,Mystery
52379178,119,40,Mystery
52379178,82,31,Mystery
52584439,481,69,Other
52584439,64,5,Other
52584439,73,27,Other
52584439,137,60,Other
52584439,194,30,Other
52584439,209,90,Other
52584439,242,78,Other
52584439,334,75,Other
52584439,485,0,Other
52584439,487,19,Other
52598211,33,75,Mystery
52598211,81,54,Mystery
52598211,99,30,Mystery
52598211,405,78,Mystery
52598211,392,86,Mystery
52598211,343,55,Mystery
52598211,456,23,Mystery
52598211,197,3,Mystery
52598211,128,82,Mystery
52598211,303,96,Mystery
52603154,86,96,Mystery
52603154,134,100,Mystery
52603154,11,100,Mystery
52603154,202,69,Mystery
52603154,228,45,Mystery
52603154,282,62,Mystery
52603154,328,100,Mystery
52603154,437,68,Mystery
52603154,63,100,Mystery
52603154,281,75,Mystery
52611949,292,35,Other
52611949,484,0,Other
52611949,293,30,Other
52611949,42,5,Other
52611949,45,56,Other
52611949,125,3,Other
52611949,251,10,Other
52611949,280,37,Other
52716794,126,68,Mystery
52716794,7,22,Mystery
52716794,305,83,Mystery
52716794,318,13,Mystery
52716794,381,51,Mystery
52716794,401,100,Mystery
52716794,419,80,Mystery
52716794,429,61,Mystery
52716794,465,63,Mystery
52716794,494,73,Mystery
52716794,46,24,Mystery
52716794,165,93,Mystery
52726401,12,50,Mystery
52726401,53,17,Mystery
52726401,129,54,Mystery
52726401,154,48,Mystery
52726401,288,54,Mystery
52726401,300,55,Mystery
52726401,348,89,Mystery
52726401,304,26,Mystery
52726401,375,100,Mystery
52726401,472,77,Mystery
52726401,492,63,Mystery
52729366,460,0,Other
52729366,440,9,Other
52729366,418,10,Other
52729366,342,65,Other
52729366,313,74,Other
52729366,237,0,Other
52729366,18,100,Other
52729366,47,18,Other
52729366,109,54,Other
52729366,150,17,Other
52729366,231,0,Other
52729366,153,7,Other
52819567,20,35,Other
52819567,476,10,Other
52819567,123,5,Other
52819567,208,0,Other
52819567,260,51,Other
52819567,295,17,Other
52819567,332,26,Other
52819567,408,70,Other
52819567,94,68,Other
52910864,332,0,Mystery
52910864,260,5,Mystery
52910864,208,69,Mystery
52910864,295,37,Mystery
52910864,94,82,Mystery
52910864,20,77,Mystery
52910864,476,80,Mystery
52910864,123,35,Mystery
52910864,408,51,Mystery
53108191,481,17,Other
53108191,487,79,Other
53108191,73,51,Other
53108191,137,23,Other
53108191,194,0,Other
53108191,209,91,Other
53108191,242,18,Other
53108191,334,11,Other
53108191,485,0,Other
53108191,64,25,Other
53192218,112,64,Mystery
53192218,144,5,Mystery
53192218,229,19,Mystery
53192218,267,24,Mystery
53192218,32,0,Mystery
53192218,446,40,Mystery
53192218,390,100,Mystery
53192218,321,52,Mystery
53192218,461,30,Mystery
53192218,49,33,Mystery
53192218,415,30,Mystery
53199777,135,22,Mystery
53199777,41,38,Mystery
53199777,161,39,Mystery
53199777,193,46,Mystery
53199777,253,16,Mystery
53199777,435,75,Mystery
53199777,466,5,Mystery
53199777,467,74,Mystery
53199777,58,82,Mystery
53199777,142,73,Mystery
53211539,57,0,Other
53211539,38,0,Other
53211539,213,51,Other
53211539,218,0,Other
53211539,263,0,Other
53211539,380,5,Other
53211539,383,0,Other
53211539,450,0,Other
53211539,483,80,Other
53211539,171,0,Other
53211539,141,51,Other
53360658,183,43,Other
53360658,5,0,Other
53360658,120,0,Other
53360658,62,0,Other
53360658,110,81,Other
53360658,365,0,Other
53360658,486,60,Other
53360658,214,5,Other
53360658,312,0,Other
53360658,357,92,Other
53360658,451,0,Other
53360658,433,38,Other
53471242,364,84,Other
53471242,333,87,Other
53471242,101,76,Other
53471242,28,58,Other
53471242,354,100,Other
53471242,443,3,Other
53471242,117,36,Other
53471242,147,79,Other
53471242,220,47,Other
53471242,227,52,Other
53471242,399,75,Other
53522504,483,100,Mystery
53522504,450,67,Mystery
53522504,380,3,Mystery
53522504,263,36,Mystery
53522504,218,82,Mystery
53522504,213,80,Mystery
53522504,141,50,Mystery
53522504,38,100,Mystery
53522504,57,100,Mystery
53522504,383,100,Mystery
53522504,171,97,Mystery
539956,314,100,Mystery
539956,29,100,Mystery
539956,322,27,Mystery
539956,83,90,Mystery
539956,495,100,Mystery
539956,400,77,Mystery
539956,370,73,Mystery
539956,367,100,Mystery
539956,350,95,Mystery
539956,210,97,Mystery
539956,95,81,Mystery
54007532,71,19,Other
54007532,470,0,Other
54007532,82,14,Other
54007532,119,0,Other
54007532,182,0,Other
54007532,245,8,Other
54007532,359,0,Other
54007532,491,68,Other
54007532,395,23,Other
540612,23,100,Mystery
540612,85,100,Mystery
540612,169,100,Mystery
540612,233,85,Mystery
540612,289,59,Mystery
540612,358,95,Mystery
540612,382,100,Mystery
540612,420,76,Mystery
54109645,215,0,Other
54109645,27,37,Other
54109645,97,65,Other
54109645,138,0,Other
54109645,184,8,Other
54109645,259,62,Other
54109645,302,42,Other
54109645,428,2,Other
54109645,497,71,Other
54266643,424,55,Other
54266643,407,58,Other
54266643,286,60,Other
54266643,201,75,Other
54266643,143,63,Other
54266643,96,33,Other
54266643,31,91,Other
54266643,223,40,Other
54420992,13,100,Mystery
54420992,173,43,Mystery
54420992,252,100,Mystery
54420992,285,95,Mystery
54420992,319,75,Mystery
54420992,478,66,Mystery
54420992,168,100,Mystery
5457186,3,73,Mystery
5457186,66,80,Mystery
5457186,151,42,Mystery
5457186,162,65,Mystery
5457186,191,77,Mystery
5457186,349,65,Mystery
5457186,88,70,Mystery
5457186,362,90,Mystery
5457186,430,83,Mystery
5457186,473,80,Mystery
5457186,352,76,Mystery
54671542,34,80,Other
54671542,43,28,Other
54671542,133,0,Other
54671542,177,3,Other
54671542,207,35,Other
54671542,356,0,Other
54671542,275,12,Other
54671542,413,26,Other
54671542,464,77,Other
54671542,379,43,Other
54751179,229,80,Other
54751179,144,10,Other
54751179,112,30,Other
54751179,49,78,Other
54751179,267,33,Other
54751179,321,59,Other
54751179,390,0,Other
54751179,415,14,Other
54751179,461,60,Other
54751179,446,55,Other
54751179,32,10,Other
55253216,378,86,Other
55253216,14,22,Other
55253216,75,85,Other
55253216,77,89,Other
55253216,140,80,Other
55253216,188,100,Other
55253216,216,69,Other
55253216,324,67,Other
55253216,453,60,Other
55253216,462,37,Other
55253216,261,55,Other
55265980,79,65,Mystery
55265980,414,65,Mystery
55265980,2,40,Mystery
55265980,363,60,Mystery
55265980,316,94,Mystery
55265980,230,88,Mystery
55265980,406,60,Mystery
55265980,139,84,Mystery
55265980,80,92,Mystery
55265980,225,63,Mystery
552940,224,70,Other
552940,10,57,Other
552940,74,17,Other
552940,167,4,Other
552940,431,91,Other
552940,404,30,Other
552940,385,2,Other
552940,247,61,Other
552940,222,50,Other
555560,396,80,Mystery
555560,403,40,Mystery
555560,100,87,Mystery
555560,291,100,Mystery
555560,232,72,Mystery
555560,199,85,Mystery
555560,68,40,Mystery
555560,299,58,Mystery
555560,377,60,Mystery
555560,152,72,Mystery
55633172,283,59,Mystery
55633172,331,96,Mystery
55633172,360,58,Mystery
55633172,186,55,Mystery
55633172,102,94,Mystery
55633172,52,100,Mystery
55633172,445,6,Mystery
55633172,452,89,Mystery
55633172,329,90,Mystery
55633172,257,34,Mystery
55633172,196,93,Mystery
55700994,173,44,Other
55700994,13,84,Other
55700994,168,99,Other
55700994,252,100,Other
55700994,285,96,Other
55700994,319,100,Other
55700994,478,56,Other
557737,33,64,Mystery
557737,81,72,Mystery
557737,99,54,Mystery
557737,128,76,Mystery
557737,303,72,Mystery
557737,343,85,Mystery
557737,392,23,Mystery
557737,405,26,Mystery
557737,456,74,Mystery
557737,197,52,Mystery
55786553,348,36,Mystery
55786553,12,61,Mystery
55786553,53,25,Mystery
55786553,304,9,Mystery
55786553,129,80,Mystery
55786553,154,61,Mystery
55786553,375,0,Mystery
55786553,300,48,Mystery
55786553,492,27,Mystery
55786553,288,70,Mystery
55786553,472,15,Mystery
55811222,16,16,Other
55811222,115,33,Other
55811222,244,2,Other
55811222,274,11,Other
55811222,346,0,Other
55811222,397,0,Other
55811222,409,0,Other
55811222,480,0,Other
55811222,496,75,Other
55811222,116,49,Other
55879720,17,0,Other
55879720,178,0,Other
55879720,59,0,Other
55879720,243,0,Other
55879720,296,0,Other
55879720,298,0,Other
55879720,393,0,Other
55879720,164,0,Other
55879720,170,0,Other
55879720,158,0,Other
55879720,475,0,Other
55879720,402,0,Other
55883390,219,67,Mystery
55883390,136,80,Mystery
55883390,301,96,Mystery
55883390,78,100,Mystery
55883390,9,58,Mystery
55883390,235,96,Mystery
55883390,273,100,Mystery
55883390,439,95,Mystery
55883390,477,100,Mystery
55883390,369,100,Mystery
55964468,424,64,Other
55964468,96,0,Other
55964468,143,7,Other
55964468,201,5,Other
55964468,223,0,Other
55964468,286,8,Other
55964468,407,33,Other
55964468,31,0,Other
56143175,106,89,Mystery
56143175,122,92,Mystery
56143175,249,60,Mystery
56143175,270,91,Mystery
56143175,434,38,Mystery
56143175,39,21,Mystery
56143175,442,93,Mystery
562064,319,85,Mystery
562064,168,100,Mystery
562064,478,77,Mystery
562064,285,85,Mystery
562064,252,100,Mystery
562064,13,64,Mystery
562064,173,42,Mystery
56427081,339,15,Other
56427081,308,82,Other
56427081,287,77,Other
56427081,262,62,Other
56427081,157,41,Other
56427081,40,40,Other
56427081,212,15,Other
56427081,351,3,Other
56427081,469,64,Other
56451897,61,50,Other
56451897,90,8,Other
56451897,160,0,Other
56451897,174,5,Other
56451897,25,0,Other
56451897,238,6,Other
56451897,337,0,Other
56451897,355,10,Other
56451897,376,12,Other
56451897,474,0,Other
56451897,448,58,Other
56472042,95,65,Other
56472042,210,0,Other
56472042,314,56,Other
56472042,322,100,Other
56472042,350,70,Other
56472042,367,60,Other
56472042,370,24,Other
56472042,400,66,Other
56472042,83,0,Other
56472042,495,99,Other
56472042,29,100,Other
56582686,239,75,Mystery
56582686,412,37,Mystery
56582686,335,14,Mystery
56582686,317,8,Mystery
56582686,192,25,Mystery
56582686,176,70,Mystery
56582686,146,100,Mystery
56582686,104,58,Mystery
56582686,69,77,Mystery
56582686,35,40,Mystery
56582686,416,7,Mystery
56582686,458,92,Mystery
56639833,46,10,Other
56639833,126,2,Other
56639833,165,0,Other
56639833,305,39,Other
56639833,318,0,Other
56639833,381,43,Other
56639833,401,0,Other
56639833,419,20,Other
56639833,429,1,Other
56639833,465,5,Other
56639833,7,25,Other
56639833,494,20,Other
56657220,16,47,Other
56657220,480,6,Other
56657220,409,1,Other
56657220,397,0,Other
56657220,346,0,Other
56657220,274,75,Other
56657220,244,2,Other
56657220,116,22,Other
56657220,115,42,Other
56657220,496,89,Other
56782416,101,71,Mystery
56782416,399,97,Mystery
56782416,364,100,Mystery
56782416,354,100,Mystery
56782416,333,92,Mystery
56782416,227,84,Mystery
56782416,220,97,Mystery
56782416,147,71,Mystery
56782416,117,54,Mystery
56782416,28,55,Mystery
56782416,443,76,Mystery
56981878,73,85,Mystery
56981878,485,72,Mystery
56981878,481,63,Mystery
56981878,334,100,Mystery
56981878,242,100,Mystery
56981878,209,100,Mystery
56981878,194,90,Mystery
56981878,137,68,Mystery
56981878,487,90,Mystery
56981878,64,50,Mystery
5699989,467,70,Other
5699989,58,35,Other
5699989,135,0,Other
5699989,142,0,Other
5699989,161,0,Other
5699989,193,0,Other
5699989,253,0,Other
5699989,435,0,Other
5699989,466,0,Other
5699989,41,0,Other
57027024,414,63,Mystery
57027024,363,79,Mystery
57027024,316,91,Mystery
57027024,230,73,Mystery
57027024,406,89,Mystery
57027024,139,69,Mystery
57027024,80,99,Mystery
57027024,79,86,Mystery
57027024,2,69,Mystery
57027024,225,72,Mystery
57193395,422,19,Mystery
57193395,326,23,Mystery
57193395,310,55,Mystery
57193395,284,33,Mystery
57193395,271,85,Mystery
57193395,221,37,Mystery
57193395,124,67,Mystery
57193395,65,65,Mystery
57193395,19,30,Mystery
57193395,264,62,Mystery
57651240,474,90,Mystery
57651240,448,61,Mystery
57651240,376,100,Mystery
57651240,355,100,Mystery
57651240,337,34,Mystery
57651240,174,96,Mystery
57651240,160,93,Mystery
57651240,90,75,Mystery
57651240,61,95,Mystery
57651240,25,97,Mystery
57651240,238,93,Mystery
57655511,490,99,Mystery
57655511,423,95,Mystery
57655511,372,70,Mystery
57655511,366,100,Mystery
57655511,290,83,Mystery
57655511,195,56,Mystery
57655511,145,96,Mystery
57655511,87,100,Mystery
57655511,55,92,Mystery
57655511,37,100,Mystery
57719272,497,72,Mystery
57719272,428,98,Mystery
57719272,302,97,Mystery
57719272,259,27,Mystery
57719272,97,62,Mystery
57719272,184,100,Mystery
57719272,138,92,Mystery
57719272,27,75,Mystery
57719272,215,12,Mystery
57916821,103,20,Mystery
57916821,118,5,Mystery
57916821,189,89,Mystery
57916821,266,62,Mystery
57916821,306,28,Mystery
57916821,340,82,Mystery
57916821,386,37,Mystery
57916821,459,75,Mystery
57916821,391,10,Mystery
579891,13,27,Mystery
579891,168,100,Mystery
579891,252,25,Mystery
579891,285,79,Mystery
579891,173,34,Mystery
579891,478,68,Mystery
579891,319,0,Mystery
581067,26,34,Mystery
581067,175,61,Mystery
581067,56,45,Mystery
581067,93,100,Mystery
581067,315,78,Mystery
581067,338,84,Mystery
581067,410,100,Mystery
581067,425,89,Mystery
581067,226,70,Mystery
58518,42,0,Other
58518,45,39,Other
58518,125,15,Other
58518,251,5,Other
58518,280,11,Other
58518,292,4,Other
58518,293,7,Other
58518,484,0,Other
587101,287,56,Mystery
587101,469,100,Mystery
587101,351,94,Mystery
587101,339,91,Mystery
587101,308,51,Mystery
587101,157,88,Mystery
587101,262,96,Mystery
587101,212,64,Mystery
587101,40,100,Mystery
589274,290,100,Mystery
589274,195,56,Mystery
589274,145,78,Mystery
589274,366,100,Mystery
589274,55,100,Mystery
589274,423,95,Mystery
589274,490,95,Mystery
589274,87,30,Mystery
589274,372,75,Mystery
589274,37,100,Mystery
5973263,92,98,Mystery
5973263,441,100,Mystery
5973263,347,82,Mystery
5973263,1,94,Mystery
5973263,279,95,Mystery
5973263,277,96,Mystery
5973263,205,100,Mystery
5973263,455,93,Mystery
6048781,91,37,Mystery
6048781,48,18,Mystery
6048781,211,36,Mystery
6048781,268,0,Mystery
6048781,330,6,Mystery
6048781,345,6,Mystery
6048781,374,15,Mystery
6048781,463,100,Mystery
6048781,185,0,Mystery
605568,51,59,Mystery
605568,265,85,Mystery
605568,436,92,Mystery
605568,384,70,Mystery
605568,181,95,Mystery
605568,113,76,Mystery
